level1ID,level2ID,level3ID,modelID,activityID,riskID,controlID
2,30,70,935,117582,,
2,30,70,935,114874,,
2,30,70,935,117581,,
2,30,70,935,117580,,
2,30,70,935,109477,,
2,30,70,935,109474,,
2,30,70,935,120419,,
2,30,217,325,121264,1698.0,1705.0
2,30,217,325,110525,,
2,30,217,325,121260,,
2,30,217,325,109280,3603.0,3739.0
2,30,217,325,123218,,
2,30,217,325,109284,,
2,30,217,325,118665,178.0,200.0
2,30,217,325,101197,,
2,30,217,325,118669,,
2,30,217,325,109276,,
2,30,217,1255,112124,,
2,30,217,1255,125148,,
2,30,217,1255,129987,,
2,30,217,1255,110554,,
2,30,217,1255,127990,,
2,30,217,1255,123587,,
2,30,217,1255,105784,,
2,30,217,1255,106958,,
2,30,217,1255,106952,,
2,30,217,1255,115821,,
2,30,217,1255,125145,,
2,30,217,1255,134783,,
2,30,217,1255,106955,,
2,30,217,1255,133611,,
2,30,217,1255,129537,,
2,30,217,1255,129984,,
2,30,217,1255,105781,,
2,30,217,1255,127790,,
2,30,217,1190,134278,,
2,30,217,1190,133072,,
2,30,217,1190,133833,,
2,30,217,1190,134466,3084.0,3175.0
2,30,217,1190,119621,,
2,30,217,1190,134277,,
2,30,217,1190,133073,,
2,30,217,1190,134055,4074.0,4276.0
2,30,217,1190,126257,,
2,30,217,1190,134056,,
2,30,217,1190,133074,3083.0,3174.0
2,30,217,1190,119620,,
2,30,217,1190,103285,526.0,557.0
2,30,217,1190,103286,,
2,30,217,1190,134276,,
2,30,217,1190,134054,4075.0,4277.0
2,30,217,1190,126258,,
2,30,217,1190,134467,5230.0,224.0
2,30,217,1190,101339,,
2,30,217,1190,134468,,
2,30,217,1886,117772,,
2,30,217,1886,117764,,
2,30,217,1886,117741,2737.0,2023.0
2,30,217,1886,112455,,
2,30,217,1886,117762,,
2,30,217,1886,117763,2808.0,1946.0
2,30,217,1886,117763,2801.0,1947.0
2,30,217,1886,117763,2824.0,1948.0
2,30,217,1886,112007,,
2,30,217,1886,112006,,
2,30,217,1886,112005,,
2,30,217,1886,117756,2821.0,2218.0
2,30,217,1886,113701,,
2,30,217,1886,117576,2826.0,1192.0
2,30,217,1886,117576,4649.0,922.0
2,30,217,1886,105797,,
2,30,217,1886,107683,,
2,30,217,1886,117770,2819.0,2217.0
2,30,217,1886,113700,,
2,30,217,1886,117753,2803.0,1189.0
2,30,217,1886,107650,,
2,30,217,1886,117739,,
2,30,217,1886,117758,,
2,30,217,1886,117768,,
2,30,217,1886,117775,,
2,30,217,1886,117782,,
2,30,217,1886,117738,,
2,30,217,1886,116892,,
2,30,217,1886,117743,,
2,30,217,1886,117773,,
2,30,217,1886,117765,2814.0,3847.0
2,30,217,1886,123771,,
2,30,217,1886,117785,,
2,30,217,1886,117746,2779.0,884.0
2,30,217,1886,105485,,
2,30,217,1886,117736,,
2,30,217,1886,117777,2825.0,883.0
2,30,217,1886,105484,,
2,30,217,1886,117749,2812.0,12.0
2,30,217,1886,100065,,
2,30,217,1886,117747,,
2,30,217,1886,117751,2778.0,2049.0
2,30,217,1886,117751,2807.0,2651.0
2,30,217,1886,117751,2738.0,2652.0
2,30,217,1886,116206,,
2,30,217,1886,116207,,
2,30,217,1886,112623,,
2,30,217,1886,117779,2817.0,5276.0
2,30,217,1886,132470,,
2,30,217,1886,117776,2802.0,2048.0
2,30,217,1886,112622,,
2,30,217,1886,117575,,
2,30,217,1886,117752,2809.0,2322.0
2,30,217,1886,114368,,
2,30,217,1886,117761,2818.0,5275.0
2,30,217,1886,132469,,
2,30,217,1886,117737,2777.0,4819.0
2,30,217,1886,129501,,
2,30,217,1886,117767,2822.0,4492.0
2,30,217,1886,127516,,
2,30,217,1886,117778,,
2,30,217,1886,117460,,
2,30,217,1886,117740,,
2,30,217,1886,117784,,
2,30,217,1886,117757,2823.0,3867.0
2,30,217,1886,123976,,
2,30,217,1886,117458,2827.0,28.0
2,30,217,1886,100137,,
2,30,217,1886,117459,,
2,30,217,1886,117185,2813.0,744.0
2,30,217,1886,104495,,
2,30,217,1886,117337,2811.0,1280.0
2,30,217,1886,108135,,
2,30,217,1886,117759,,
2,30,217,1886,117750,,
2,30,217,1886,117783,,
2,30,217,1886,117745,,
2,30,217,1886,117769,403.0,402.0
2,30,217,1886,102452,,
2,30,217,1886,117735,2034.0,2055.0
2,30,217,1886,112708,,
2,30,217,1886,117760,2816.0,2668.0
2,30,217,1886,116339,,
2,30,217,1886,117744,2820.0,4491.0
2,30,217,1886,127515,,
2,30,217,1886,117774,,
2,30,217,1886,117766,2806.0,29.0
2,30,217,1886,100138,,
2,30,217,1886,117780,,
2,30,217,1886,117574,,
2,30,217,1886,117338,,
2,30,217,1886,117742,,
2,30,217,1886,116893,,
2,30,217,1886,117781,2659.0,3815.0
2,30,217,1886,117781,2815.0,3814.0
2,30,217,1886,117781,2810.0,3813.0
2,30,217,1886,123628,,
2,30,217,1886,123627,,
2,30,217,1886,123629,,
2,30,217,1886,117771,2805.0,3785.0
2,30,217,1886,123480,,
2,30,217,1886,117755,2804.0,2321.0
2,30,217,1886,114367,,
2,30,217,1886,117748,,
2,30,217,1886,117754,,
2,30,217,1894,135110,,
2,30,217,1894,134289,,
2,30,217,1894,134287,,
2,30,217,1894,134284,,
2,30,217,1894,134930,,
2,30,217,1894,134929,,
2,30,217,1894,134290,5393.0,4574.0
2,30,217,1894,127953,,
2,30,217,1894,134285,5392.0,4573.0
2,30,217,1894,134285,5314.0,2281.0
2,30,217,1894,127952,,
2,30,217,1894,114002,,
2,30,217,1894,134288,5391.0,197.0
2,30,217,1894,101192,,
2,30,217,1894,134286,,
2,30,217,2088,124149,,
2,30,217,2088,125315,,
2,30,217,2088,124059,,
2,30,217,2088,124152,,
2,30,217,2088,124154,,
2,30,217,2088,124060,,
2,30,217,2088,124147,402.0,401.0
2,30,217,2088,102451,,
2,30,217,2088,124143,3701.0,4517.0
2,30,217,2088,127584,,
2,30,217,2088,125316,,
2,30,217,2088,124145,,
2,30,217,2088,124144,,
2,30,217,2088,124151,,
2,30,217,2088,123526,,
2,30,217,2088,124058,,
2,30,217,2088,124146,3732.0,4556.0
2,30,217,2088,127864,,
2,30,217,2088,124153,3734.0,5317.0
2,30,217,2088,132664,,
2,30,217,2088,124148,,
2,30,217,2088,124057,3731.0,724.0
2,30,217,2088,104325,,
2,30,217,2088,124150,3733.0,4518.0
2,30,217,2088,127585,,
2,30,217,1293,131898,,
2,30,217,1293,115900,3858.0,4037.0
2,30,217,1293,124858,,
2,30,217,1293,134393,3328.0,3430.0
2,30,217,1293,121318,,
2,30,217,1293,131326,,
2,30,217,1293,130130,,
2,30,217,1293,130966,,
2,30,217,1293,131782,,
2,30,217,1293,130131,,
2,30,217,1293,131327,,
2,30,217,1293,131586,4817.0,5340.0
2,30,217,1293,132787,,
2,30,217,1293,131328,,
2,30,217,1968,106017,,
2,30,217,1968,106016,3207.0,3310.0
2,30,217,1968,120440,,
2,30,217,1968,105753,,
2,30,217,1968,106014,,
2,30,217,1968,106013,,
2,30,217,1968,105908,,
2,30,217,1968,106249,,
2,30,217,1968,112595,,
2,30,217,1968,126583,563.0,3.0
2,30,217,1968,100026,,
2,30,217,1968,106010,,
2,30,217,1968,105616,,
2,30,217,1968,126584,,
2,30,217,1968,129755,,
2,30,217,1968,106015,,
2,30,217,1968,105907,938.0,3141.0
2,30,217,1968,119304,,
2,30,217,1968,134187,,
2,30,217,1968,105909,,
2,30,217,1968,106012,937.0,4857.0
2,30,217,1968,129756,,
2,30,217,1968,105752,923.0,1066.0
2,30,217,1968,106795,,
2,30,217,1968,106248,,
2,30,217,1968,104693,,
2,30,217,1968,105489,,
2,30,217,1968,106018,2021.0,2043.0
2,30,217,1968,112596,,
2,30,217,1968,106011,,
2,30,217,1968,105910,936.0,2285.0
2,30,217,1968,114023,,
2,30,217,1968,105058,,
2,30,217,1177,111751,,
2,30,217,1177,106691,1134.0,959.0
2,30,217,1177,106127,,
2,30,217,1177,102911,,
2,30,217,1177,107380,,
2,30,217,1177,111792,,
2,30,217,1177,117263,,
2,30,217,1177,106876,,
2,30,217,1177,115873,,
2,30,217,1177,110858,,
2,30,217,1177,102433,3647.0,4338.0
2,30,217,1177,126673,,
2,30,217,1177,106872,,
2,30,217,1177,107379,,
2,30,217,1177,106099,,
2,30,217,1177,125481,,
2,30,217,1177,106268,,
2,30,217,1177,106875,,
2,30,217,1177,111750,,
2,30,217,1177,111478,,
2,30,217,1177,111876,,
2,30,217,1177,122929,1076.0,3702.0
2,30,217,1177,122930,,
2,30,217,1177,107237,3204.0,4780.0
2,30,217,1177,129194,,
2,30,217,1177,108852,,
2,30,217,1177,107172,,
2,30,217,1177,105976,,
2,30,217,1177,106186,,
2,30,217,1177,107173,,
2,30,217,1177,102910,,
2,30,217,1177,121290,,
2,30,217,1177,111875,,
2,30,217,1177,123811,,
2,30,217,1177,107171,,
2,30,217,1177,105977,1006.0,2331.0
2,30,217,1177,114440,,
2,30,217,1177,106267,,
2,30,217,1177,106690,,
2,30,217,1177,106692,,
2,30,217,1177,106874,,
2,30,217,1177,115874,,
2,30,217,1177,111479,,
2,30,217,1177,105975,,
2,30,217,1177,121291,,
2,30,217,1177,106873,,
2,30,217,1177,110154,,
2,30,217,1177,113159,,
2,30,217,1177,106100,,
2,30,217,1177,132048,,
2,30,217,1177,110857,,
2,30,217,1177,107378,,
2,30,217,1177,132049,,
2,30,217,1177,106826,154.0,151.0
2,30,217,1177,100959,,
2,30,217,1177,111791,,
2,30,217,1177,128532,,
2,30,217,1177,110156,,
2,30,217,1177,105974,,
2,30,217,1177,102432,3646.0,4339.0
2,30,217,1177,126674,,
2,30,217,1177,106871,,
2,30,217,1177,110155,,
2,30,217,1177,113160,,
2,30,217,1177,123810,,
2,30,217,1177,106689,,
2,30,217,1177,112245,832.0,816.0
2,30,217,1177,105072,,
2,30,217,1177,106387,1049.0,3171.0
2,30,217,1177,119555,,
2,30,217,1177,108851,,
2,30,87,326,121265,1699.0,1706.0
2,30,87,326,110526,,
2,30,87,326,121261,,
2,30,87,326,109281,3604.0,3740.0
2,30,87,326,123219,,
2,30,87,326,109285,,
2,30,87,326,118666,179.0,201.0
2,30,87,326,101198,,
2,30,87,326,118670,,
2,30,87,326,109277,,
2,30,87,12,109674,,
2,30,87,12,107802,,
2,30,87,12,118020,,
2,30,87,12,125125,,
2,30,87,12,105171,,
2,30,87,12,120326,,
2,30,87,12,111772,,
2,30,87,12,109684,,
2,30,87,12,118019,,
2,30,87,12,131790,,
2,30,87,12,111771,,
2,30,87,12,109673,,
2,30,87,12,116799,,
2,30,87,12,107801,,
2,30,87,12,109685,,
2,30,87,150,110969,,
2,30,87,150,123186,,
2,30,87,150,132996,2123.0,1680.0
2,30,87,150,110409,,
2,30,87,150,108842,,
2,30,87,150,117530,,
2,30,87,150,105437,,
2,30,87,150,111455,262.0,3098.0
2,30,87,150,119050,,
2,30,87,150,111463,,
2,30,87,150,112552,,
2,30,87,150,100428,,
2,30,87,150,112336,,
2,30,87,150,123187,,
2,30,87,150,101350,,
2,30,87,150,112553,,
2,30,87,150,113429,3983.0,4167.0
2,30,87,150,125551,,
2,30,87,150,108841,,
2,30,87,150,127094,,
2,30,87,150,113428,,
2,30,87,150,117234,,
2,30,87,150,117529,,
2,30,87,150,111454,,
2,30,87,150,106074,,
2,30,87,150,105436,,
2,30,87,630,103885,,
2,30,87,630,106738,,
2,30,87,630,118761,,
2,30,87,630,118760,,
2,30,87,630,130714,,
2,30,87,630,103884,4084.0,4869.0
2,30,87,630,103884,633.0,1897.0
2,30,87,630,129810,,
2,30,87,630,111724,,
2,30,87,630,128021,4784.0,869.0
2,30,87,630,105353,,
2,30,87,630,102137,,
2,30,87,630,102138,,
2,30,87,630,112036,,
2,30,87,630,117483,,
2,30,87,630,123875,,
2,30,87,630,115869,,
2,30,87,630,112726,,
2,30,87,630,115868,,
2,30,87,630,133426,,
2,30,87,630,102139,,
2,30,87,630,118190,,
2,30,87,630,102562,,
2,30,87,630,116640,343.0,4370.0
2,30,87,630,126822,,
2,30,196,1253,112122,,
2,30,196,1253,125146,,
2,30,196,1253,129985,,
2,30,196,1253,110552,,
2,30,196,1253,127988,,
2,30,196,1253,123585,,
2,30,196,1253,105782,,
2,30,196,1253,106956,,
2,30,196,1253,106950,,
2,30,196,1253,115819,,
2,30,196,1253,125143,,
2,30,196,1253,134781,,
2,30,196,1253,106953,,
2,30,196,1253,133609,,
2,30,196,1253,129535,,
2,30,196,1253,129982,,
2,30,196,1253,105779,,
2,30,196,1253,127788,,
2,30,196,808,120985,,
2,30,196,808,104660,,
2,30,196,808,118639,,
2,30,196,808,125969,,
2,30,196,808,104653,,
2,30,196,808,104658,,
2,30,196,808,104659,,
2,30,196,808,125970,,
2,30,196,808,104654,,
2,30,196,808,125973,,
2,30,196,808,104655,,
2,30,196,808,117666,,
2,30,196,808,104657,,
2,30,196,808,125972,,
2,30,196,808,125971,,
2,30,196,808,117663,,
2,30,196,808,117665,3940.0,4118.0
2,30,196,808,125233,,
2,30,196,808,132065,,
2,30,196,808,117664,3941.0,4119.0
2,30,196,808,125234,,
2,30,196,808,124346,,
2,30,196,808,117662,,
2,30,196,808,104656,,
2,30,196,808,101475,,
2,30,196,808,117667,,
2,30,196,1899,116164,,
2,30,196,1899,121250,,
2,30,196,1899,116166,,
2,30,196,1899,116165,,
2,30,196,1899,116457,,
2,30,196,1899,127477,,
2,30,196,1899,103181,,
2,30,196,1899,116167,,
2,30,196,1899,116163,,
2,30,196,1899,121702,,
2,30,196,1899,121249,,
2,30,196,1899,127478,,
2,30,196,363,127370,,
2,30,196,363,122115,,
2,30,196,363,122072,2538.0,2627.0
2,30,196,363,116024,,
2,30,196,363,123963,,
2,30,196,363,127566,,
2,30,196,363,120245,,
2,30,196,363,120244,,
2,30,196,363,122114,,
2,30,196,363,122071,2537.0,2626.0
2,30,196,363,116023,,
2,30,196,363,122073,,
2,30,196,363,122142,,
2,30,196,363,102229,,
2,30,196,363,122075,,
2,30,196,363,122141,,
2,30,196,363,122074,,
2,30,196,363,127371,,
2,30,196,363,122076,,
2,30,196,1218,133912,,
2,30,196,1218,106758,,
2,30,196,1218,130223,,
2,30,196,1218,113859,,
2,30,196,1218,128853,,
2,30,196,1218,129357,,
2,30,196,1218,106759,,
2,30,196,1218,115177,,
2,30,196,1218,100979,,
2,30,196,1218,125667,,
2,30,196,1218,130221,,
2,30,196,1218,118542,,
2,30,196,1218,130222,,
2,30,196,1218,113860,,
2,30,196,1218,133913,,
2,30,196,1218,120543,,
2,30,196,1218,113148,,
2,30,196,1218,120544,,
2,30,196,1218,121130,,
2,30,196,1218,128852,,
2,30,196,1218,101206,,
2,30,196,1218,110001,,
2,30,196,1794,111939,,
2,30,196,1794,115111,,
2,30,196,1794,116989,,
2,30,196,1794,105933,,
2,30,196,1794,118589,,
2,30,196,1794,127493,,
2,30,196,1794,116994,,
2,30,196,1794,119808,,
2,30,196,1794,105934,,
2,30,196,1794,105145,,
2,30,196,1794,115112,,
2,30,196,1794,115113,,
2,30,196,1794,105146,,
2,30,196,1794,134651,,
2,30,196,1794,105931,,
2,30,196,1794,131467,3436.0,4150.0
2,30,196,1794,125436,,
2,30,196,1794,116993,,
2,30,196,1794,116992,,
2,30,196,1794,131444,,
2,30,196,1794,116991,,
2,30,196,1794,130637,,
2,30,196,1794,130639,4673.0,5001.0
2,30,196,1794,130642,,
2,30,196,1794,105932,,
2,30,196,1794,131466,3435.0,3560.0
2,30,196,1794,122042,,
2,30,196,1794,118590,,
2,30,196,1794,131463,4886.0,709.0
2,30,196,1794,104236,,
2,30,196,1794,131464,,
2,30,196,1794,130641,,
2,30,196,1794,116990,,
2,30,196,1794,131465,3963.0,4151.0
2,30,196,1794,125437,,
2,30,196,1794,111941,,
2,30,196,1794,131462,,
2,30,196,1794,112828,,
2,30,196,1794,130640,,
2,30,196,1794,116988,,
2,30,196,1794,111940,,
2,30,196,1794,130638,,
2,30,196,2178,123084,,
2,30,196,2178,123086,,
2,30,196,2178,123083,,
2,30,196,2178,123085,,
2,30,196,2178,124068,,
2,30,196,2178,120241,,
2,30,196,2178,123087,,
2,30,196,619,130422,,
2,30,196,619,129385,,
2,30,196,619,105572,,
2,30,196,619,100529,,
2,30,196,619,111319,,
2,30,196,308,117389,,
2,30,196,308,117423,2751.0,2848.0
2,30,196,308,117424,,
2,30,196,308,130440,,
2,30,196,308,111865,,
2,30,196,308,121171,,
2,30,196,308,131930,,
2,30,196,308,111990,,
2,30,196,308,121172,,
2,30,196,1817,130553,,
2,30,196,1817,109640,1304.0,1287.0
2,30,196,1817,108161,,
2,30,196,1817,109641,,
2,30,196,1817,126756,3154.0,4359.0
2,30,196,1817,126761,,
2,30,196,1817,130546,,
2,30,196,1817,131096,2578.0,4990.0
2,30,196,1817,130552,,
2,30,196,1817,130551,,
2,30,196,1817,112035,4557.0,4793.0
2,30,196,1817,129298,,
2,30,196,1817,109643,,
2,30,196,1817,122522,,
2,30,196,1817,109639,,
2,30,196,1817,126048,,
2,30,196,1817,126057,,
2,30,196,1817,131103,,
2,30,196,1817,130547,2189.0,5075.0
2,30,196,1817,130547,611.0,5076.0
2,30,196,1817,130547,888.0,899.0
2,30,196,1817,131101,,
2,30,196,1817,131105,,
2,30,196,1817,105599,,
2,30,196,1817,126755,3263.0,4241.0
2,30,196,1817,126055,,
2,30,196,1817,117592,,
2,30,196,1817,122521,,
2,30,196,1817,131095,940.0,5074.0
2,30,196,1817,131097,,
2,30,196,1817,109644,,
2,30,196,1817,109638,,
2,30,196,1817,117591,,
2,30,196,1817,131100,939.0,4989.0
2,30,196,1817,130549,,
2,30,196,1817,126051,,
2,30,196,1817,117595,2367.0,4046.0
2,30,196,1817,117595,2366.0,3990.0
2,30,196,1817,117595,2368.0,2435.0
2,30,196,1817,124896,,
2,30,196,1817,115008,,
2,30,196,1817,124632,,
2,30,196,1817,130548,,
2,30,196,1817,117596,,
2,30,196,1817,126056,,
2,30,196,1817,126760,,
2,30,196,1817,112033,,
2,30,196,1817,126762,,
2,30,196,1817,126758,612.0,4358.0
2,30,196,1817,126758,1188.0,4240.0
2,30,196,1817,126758,19.0,4357.0
2,30,196,1817,126053,,
2,30,196,1817,126759,,
2,30,196,1817,126757,,
2,30,196,1817,117589,,
2,30,196,1817,124536,3518.0,896.0
2,30,196,1817,105580,,
2,30,196,1817,117594,,
2,30,196,1817,109645,3807.0,3989.0
2,30,196,1817,124631,,
2,30,196,1817,126763,,
2,30,196,1817,126054,,
2,30,196,1817,126049,,
2,30,196,1817,109642,,
2,30,196,1817,126058,889.0,900.0
2,30,196,1817,105600,,
2,30,196,1817,131094,4849.0,4991.0
2,30,196,1817,130554,,
2,30,196,1817,131104,,
2,30,196,1817,117597,4312.0,4045.0
2,30,196,1817,124895,,
2,30,196,1817,126753,,
2,30,196,1817,126050,621.0,4242.0
2,30,196,1817,126059,,
2,30,196,1817,112034,,
2,30,196,1817,126052,,
2,30,196,1817,131099,,
2,30,196,1817,131098,,
2,30,196,1817,126754,,
2,30,196,1817,117590,3517.0,3633.0
2,30,196,1817,122523,,
2,30,196,1817,130550,,
2,30,196,1817,131102,2190.0,4988.0
2,30,196,1817,130545,,
2,30,196,1817,126047,,
2,30,196,1817,117593,,
2,30,196,2189,130097,4325.0,4169.0
2,30,196,2189,125566,,
2,30,196,2189,130099,,
2,30,196,2189,129937,,
2,30,196,2189,102103,103.0,346.0
2,30,196,2189,102091,,
2,30,196,2189,102090,,
2,30,196,2189,130100,,
2,30,196,2189,102104,,
2,30,196,2189,130104,,
2,30,196,2189,131630,,
2,30,196,2189,130102,,
2,30,196,2189,129942,,
2,30,196,2189,129941,,
2,30,196,2189,125565,,
2,30,196,2189,129939,,
2,30,196,2189,102102,104.0,345.0
2,30,196,2189,102089,,
2,30,196,2189,130098,,
2,30,196,2189,130101,,
2,30,196,2189,130105,,
2,30,196,2189,102092,,
2,30,196,2189,129945,4522.0,1714.0
2,30,196,2189,110580,,
2,30,196,2189,130106,,
2,30,196,2189,130107,,
2,30,196,2189,130103,,
2,30,196,2189,129940,,
2,30,196,2189,129944,,
2,30,196,2189,102088,,
2,30,196,2189,129943,,
2,30,196,2189,129938,,
2,30,42,399,118803,,
2,30,42,399,113466,,
2,30,42,399,118212,,
2,30,42,399,112692,,
2,30,42,399,104023,,
2,30,42,399,118804,,
2,30,42,399,104024,,
2,30,42,399,104025,,
2,30,42,399,125991,,
2,30,42,399,119592,,
2,30,42,1946,125319,,
2,30,42,1946,125578,,
2,30,42,1946,125318,,
2,30,42,1946,114825,,
2,30,42,1946,128805,,
2,30,42,1946,114700,,
2,30,42,1946,128806,4471.0,2239.0
2,30,42,1946,113777,,
2,30,42,1341,109941,,
2,30,42,1341,111557,,
2,30,42,1341,111559,,
2,30,42,1341,111560,,
2,30,42,1341,111556,,
2,30,42,1341,111553,,
2,30,42,1341,109609,,
2,30,42,1341,111552,,
2,30,42,1341,121184,,
2,30,42,1341,132203,,
2,30,42,1341,108864,,
2,30,42,1341,102982,,
2,30,42,1341,108863,,
2,30,42,1341,122411,,
2,30,42,1341,102981,,
2,30,42,1341,111554,,
2,30,42,1341,132201,,
2,30,42,1341,111558,,
2,30,42,1341,121185,3750.0,2238.0
2,30,42,1341,113776,,
2,30,42,1341,101854,,
2,30,42,1341,109610,,
2,30,42,1341,111555,,
2,30,42,1341,101853,,
2,30,42,862,127815,,
2,30,42,862,120576,,
2,30,42,862,103166,,
2,30,42,862,109147,,
2,30,42,862,104022,,
2,30,42,862,105520,,
2,30,42,862,105523,,
2,30,42,862,113465,,
2,30,42,862,126999,,
2,30,42,862,105522,,
2,30,42,862,109148,,
2,30,42,862,120626,,
2,30,42,862,105521,,
2,30,42,862,125587,,
2,30,55,219,105715,911.0,1859.0
2,30,55,219,111485,,
2,30,55,219,103388,539.0,1858.0
2,30,55,219,111484,,
2,30,55,219,117055,,
2,30,149,2170,110512,,
2,30,149,2170,110513,3902.0,4079.0
2,30,149,2170,125036,,
2,30,149,2170,110514,,
2,30,149,2170,125035,,
2,30,149,614,134354,,
2,30,149,614,115027,,
2,30,149,2220,113947,,
2,30,149,2220,113950,,
2,30,149,2220,113948,869.0,865.0
2,30,149,2220,105341,,
2,30,149,2220,113949,,
2,30,149,2319,111594,,
2,30,149,2319,124354,3822.0,4015.0
2,30,149,2319,124729,,
2,30,149,2319,124353,3824.0,4017.0
2,30,149,2319,124731,,
2,30,149,2319,104796,,
2,30,149,2319,124352,3823.0,4016.0
2,30,149,2319,124730,,
2,30,149,2084,102617,5128.0,5396.0
2,30,149,2084,133091,,
2,30,149,2084,102620,,
2,30,149,2084,110515,5124.0,5393.0
2,30,149,2084,133088,,
2,30,149,2084,122801,3643.0,3794.0
2,30,149,2084,123507,,
2,30,149,2084,102615,5126.0,5394.0
2,30,149,2084,133089,,
2,30,149,2084,102619,643.0,660.0
2,30,149,2084,103936,,
2,30,149,2084,118818,3561.0,3688.0
2,30,149,2084,122802,,
2,30,149,2084,102618,642.0,659.0
2,30,149,2084,103935,,
2,30,149,2084,102616,5127.0,5395.0
2,30,149,2084,133090,,
2,30,149,611,115366,3901.0,4078.0
2,30,149,611,125034,,
2,30,149,611,127492,,
2,30,149,611,107476,,
2,30,149,611,113040,,
2,30,149,611,128645,,
2,30,149,611,134976,4457.0,4705.0
2,30,149,611,128644,,
2,30,149,611,134977,,
2,30,130,2004,109352,,
2,30,130,2004,103352,,
2,30,130,2004,111963,,
2,30,130,2004,128522,,
2,30,130,2004,115576,2459.0,4278.0
2,30,130,2004,126261,,
2,30,130,2004,131807,,
2,30,130,2004,111962,,
2,30,130,2004,105788,,
2,30,130,2082,125039,,
2,30,130,2082,118901,,
2,30,130,2082,122210,,
2,30,130,2082,107726,,
2,30,130,2082,111309,,
2,30,130,2082,118900,2566.0,524.0
2,30,130,2082,103109,,
2,30,130,2082,133156,,
2,30,130,2082,125843,,
2,30,130,2082,109620,,
2,30,130,2082,107725,,
2,30,130,2082,131978,,
2,30,130,2082,131977,,
2,30,130,1510,116127,2551.0,3801.0
2,30,130,1510,123523,,
2,30,130,1510,122467,1369.0,1363.0
2,30,130,1510,108546,,
2,30,130,1510,130600,,
2,30,130,1510,115220,2408.0,5165.0
2,30,130,1510,131663,,
2,30,130,1510,122982,,
2,30,130,1510,107147,4229.0,5665.0
2,30,130,1510,134698,,
2,30,130,1510,101826,,
2,30,130,1510,107144,3765.0,3663.0
2,30,130,1510,122652,,
2,30,130,1510,107572,4944.0,5184.0
2,30,130,1510,131824,,
2,30,130,1510,130602,3880.0,1190.0
2,30,130,1510,107655,,
2,30,130,1510,108840,,
2,30,130,1510,107571,,
2,30,130,1510,109663,,
2,30,130,1510,113451,2130.0,2184.0
2,30,130,1510,113452,,
2,30,130,1510,114774,318.0,2342.0
2,30,130,1510,114475,,
2,30,130,1510,130599,3879.0,2727.0
2,30,130,1510,116696,,
2,30,130,1510,130603,4149.0,5243.0
2,30,130,1510,132258,,
2,30,130,1510,107149,,
2,30,130,1510,107145,,
2,30,130,1510,127576,4298.0,4515.0
2,30,130,1510,127576,3448.0,3574.0
2,30,130,1510,127576,4297.0,4516.0
2,30,130,1510,122149,,
2,30,130,1510,127578,,
2,30,130,1510,127577,,
2,30,130,1510,129912,984.0,4915.0
2,30,130,1510,130066,,
2,30,130,1510,130604,,
2,30,130,1510,133649,,
2,30,130,1510,125030,3898.0,4076.0
2,30,130,1510,125029,,
2,30,130,1510,125028,,
2,30,130,1510,105588,4945.0,2358.0
2,30,130,1510,114553,,
2,30,130,1510,122464,4612.0,4842.0
2,30,130,1510,122464,3506.0,3620.0
2,30,130,1510,122464,3507.0,3621.0
2,30,130,1510,122464,2866.0,2341.0
2,30,130,1510,122464,4323.0,4542.0
2,30,130,1510,129657,,
2,30,130,1510,122466,,
2,30,130,1510,114474,,
2,30,130,1510,127740,,
2,30,130,1510,122465,,
2,30,130,1510,130601,,
2,30,130,1510,108837,,
2,30,130,1510,107573,,
2,30,130,1510,109814,5220.0,5509.0
2,30,130,1510,133648,,
2,30,130,1510,107148,4230.0,4985.0
2,30,130,1510,130514,,
2,30,130,1510,133650,4814.0,3993.0
2,30,130,1510,133650,3897.0,5695.0
2,30,130,1510,134948,,
2,30,130,1510,124645,,
2,30,130,1510,115575,4324.0,4543.0
2,30,130,1510,127741,,
2,30,130,1510,108994,2451.0,2531.0
2,30,130,1510,108994,2458.0,1450.0
2,30,130,1510,115525,,
2,30,130,1510,108995,,
2,30,130,1510,118238,,
2,30,130,1510,106808,872.0,877.0
2,30,130,1510,106808,1067.0,5156.0
2,30,130,1510,131615,,
2,30,130,1510,105435,,
2,30,130,1510,108838,1412.0,1422.0
2,30,130,1510,108839,,
2,30,130,1510,107146,,
2,30,130,481,126415,690.0,1462.0
2,30,130,481,126415,691.0,1461.0
2,30,130,481,109068,,
2,30,130,481,109067,,
2,30,130,481,110000,,
2,30,130,481,116394,,
2,30,130,481,106138,,
2,30,130,481,125122,,
2,30,130,481,125081,,
2,30,130,481,111108,,
2,30,130,481,127137,,
2,30,130,481,110373,,
2,30,130,481,116369,1255.0,1574.0
2,30,130,481,109745,,
2,30,130,481,107353,688.0,1170.0
2,30,130,481,107540,,
2,30,130,481,126416,,
2,30,130,481,126417,,
2,30,130,481,116393,,
2,30,130,481,127138,689.0,1413.0
2,30,130,481,127138,931.0,450.0
2,30,130,481,108773,,
2,30,130,481,102621,,
2,30,130,481,106139,,
2,30,27,615,125529,1791.0,1937.0
2,30,27,615,111938,,
2,30,27,615,125525,,
2,30,27,615,125530,,
2,30,27,615,125523,660.0,686.0
2,30,27,615,104067,,
2,30,27,615,120185,,
2,30,27,615,112150,,
2,30,27,615,125519,,
