activityID,riskID
119096,14822
119099,14823
114336,10124
119100,13939
117070,10015
121214,13050
121216,11330
121347,13160
115453,13161
131128,13145
104719,11456
118878,10575
125862,14281
102592,11274
125860,11275
133071,12077
129056,14516
129015,14517
129018,14515
127512,13620
116058,11026
116059,11027
121613,13370
104540,10724
121612,11709
104535,10725
104544,12256
122845,15373
122833,13260
125654,13047
127345,14258
130071,10626
105670,10908
105458,10627
118799,13048
104303,14990
101992,15040
101993,15041
132522,12234
120988,14702
115101,14786
115101,14787
131530,10965
121282,11694
121281,11693
113802,10303
101984,11591
106177,10964
128442,12075
122160,12074
134683,15385
127283,14245
129510,13610
110108,12621
110105,13356
110947,12535
116013,13357
113011,12085
123054,10319
123055,10320
123056,10321
108239,14364
121146,11796
130891,12446
122921,11554
105685,10909
101026,14717
122919,13769
100507,10533
100507,14094
122922,13255
105684,14359
128087,14446
128563,14447
113598,12151
102069,12068
129372,10399
102105,13049
102115,10338
100709,10118
102068,10333
102084,10337
110265,11642
108669,12348
118476,10165
131034,12512
115782,12492
131033,11142
131028,12513
131035,12515
102398,13827
100311,12514
114770,12338
107382,12756
127044,11114
120400,13912
103270,10512
103209,11357
106244,10985
120852,14211
102341,14212
110793,12444
110794,12445
108134,11418
102378,10389
113517,12134
132996,12123
111455,10262
113429,13983
105222,13376
123247,13377
112396,14892
133150,12067
103884,14084
103884,10633
128021,14784
116640,10343
115121,10586
115122,11405
115102,10585
110853,13840
110854,15023
104675,11822
105635,10896
129690,12704
120902,11802
129688,11857
120903,10980
120899,11801
127139,15063
108496,11360
106587,13820
106586,10467
109251,11479
115570,11478
115570,11477
109252,12872
101534,14498
117260,12720
128417,14431
105654,15014
125278,14709
111161,11804
120221,15015
109612,11994
111163,12953
117262,14507
118653,12954
122729,15354
122729,15013
118656,12955
130391,11284
111394,11808
124691,12384
106257,10053
113811,11532
134020,15275
115154,10953
115153,15070
123463,13638
110646,11453
110648,10577
120357,13193
124407,13782
124408,12918
109787,11572
110397,11655
109789,11654
109786,11406
117705,14347
100328,11401
108741,11400
132792,14628
108358,11344
127506,14346
127340,14440
118380,15201
133522,15203
116285,11505
116285,12576
116285,12577
133520,15202
127933,14349
127932,14348
112273,11980
112273,11164
112273,11979
123050,13588
123051,13589
120659,13240
120659,13242
120660,13241
120660,13243
126628,14119
126628,14121
126628,14372
126628,14374
126628,14123
126629,14120
126629,14122
126629,14373
126629,14375
126629,14124
113766,14117
113767,14118
109090,10404
109090,10860
118752,12780
118748,13001
106468,11959
103799,10623
131298,15414
123930,12631
112531,15413
129993,14275
118820,15092
103787,14478
103787,14477
119716,10875
106458,11346
106458,11347
108998,15039
108998,12767
119723,14982
119723,14980
119723,14981
119721,13233
119721,13232
124024,13456
124024,13455
107265,11144
109482,10409
127438,12593
106113,12362
116486,10521
111723,11511
131557,14904
108877,15032
118733,12967
107267,12731
130408,14148
130408,14147
130408,14146
108524,15181
108525,15179
108525,15180
112924,12070
112924,10990
112924,12069
128192,14406
130006,11220
125697,13994
125698,13995
106204,10969
106205,10970
106206,13687
106207,13688
133009,13685
133010,13686
114900,12356
114901,12357
120799,13693
120800,13694
125892,12696
132931,12965
107187,11137
131397,10156
132082,14986
132080,13194
105015,10819
129485,14583
120372,13195
132084,14582
101639,10231
105935,14948
129420,11064
127379,13973
130630,15090
130790,11894
104256,13313
131221,11682
123299,13312
112665,14924
118975,10380
132831,10202
132832,10203
132691,15084
132692,15085
129727,14562
124249,15193
118314,12429
112488,12765
102505,12525
122383,12428
126518,10428
117040,13528
117719,13529
112101,12427
117042,10427
108175,10426
101763,11445
124878,11303
101764,13865
101764,12652
124933,13099
130742,13577
119884,13937
122941,14108
115911,12400
115912,12401
115910,10561
115909,14353
126746,13735
126692,13434
101911,10276
101996,12644
126747,13736
119188,13024
119194,11588
119191,13028
119190,13023
119170,13030
119193,13022
126764,14722
119163,13032
119163,13026
119196,13029
119177,14342
119187,13031
119185,13027
104369,12033
119186,14172
119172,11210
119175,13025
119175,13020
115982,11772
115982,11771
115984,11769
115984,10046
115984,11770
121038,11345
114098,12239
115312,13051
131770,14365
115311,12341
114097,12837
119320,14842
132044,14871
132045,12238
119321,12878
116322,14421
124765,14427
134611,12344
134610,12343
112238,15185
107023,10181
134432,10073
113518,12115
134431,12365
113596,12150
110402,11657
104167,10679
129212,14541
119549,13080
104364,11889
129216,14394
104170,12087
104169,10680
131320,14868
104362,10709
129214,14393
104363,11888
101702,13074
129930,10806
119970,10917
119973,15116
120563,11474
119153,13019
128546,12597
121447,15026
134416,10921
134417,10650
121457,14423
118627,14705
130075,14794
135021,15410
126544,13775
105733,13211
105732,12885
101972,10301
100474,10086
100474,10087
122145,14316
128005,12934
102207,15046
100620,12935
128036,12227
102206,14233
128001,15045
117900,11647
123011,14833
127347,11646
133287,11648
133387,11645
133207,15186
133288,12240
117699,12844
123010,14832
120591,13227
120592,13228
119645,12864
119645,14343
119646,12865
119646,14344
102273,11851
105208,10788
102279,10787
106776,10204
110334,12580
124576,15145
112659,15229
127199,12420
113403,10444
113401,13509
129414,10443
125917,14619
114710,10920
114186,10652
119787,10436
119787,12647
119788,14638
114160,11460
114160,13531
114160,12681
100904,10653
107600,14869
114347,10610
107598,10609
114343,10608
122784,13292
131517,11160
130877,13612
130877,11159
130244,10771
128735,10523
118344,10644
118342,12916
121334,14450
116665,13345
115936,14451
115936,13896
101847,10351
102768,10468
110208,14382
110212,14567
118873,10042
126305,10760
125799,10491
131547,14903
131159,11743
100552,11742
118491,10455
100550,10528
134234,15310
134239,15311
134237,15312
110410,10645
130755,11812
120886,10696
129390,15221
130730,13996
129393,13889
129391,12036
129391,12037
129389,10646
129389,10647
120003,13836
107737,11216
116633,14179
116633,14917
126915,14178
107735,11214
107735,11215
120002,13837
120002,13838
100910,10144
100910,11529
107738,10143
126917,10089
133772,10398
117278,11696
108295,14070
124958,10823
124959,10822
105042,10827
124955,13302
109635,13283
109635,10113
109636,12111
113273,11092
108431,11353
133869,13922
117554,12769
113903,12956
132410,15017
113902,15018
105121,13936
125211,13935
132897,10126
135100,14039
105052,10044
112481,12004
122291,11814
111682,15330
122594,12432
131747,14011
123717,10425
123714,15223
105658,10898
105658,12183
129749,12182
123249,12181
100343,12441
104375,13508
119461,13065
104969,10810
108992,13575
125716,15104
110064,15171
114074,10529
122459,15351
121771,15352
128633,10752
117120,12040
108706,14205
130455,13559
125685,13968
119690,12325
125690,13969
116451,12592
108212,11311
108199,10115
102387,11826
120084,13147
113541,12634
117497,12757
103902,12909
103906,12910
103905,12455
103905,12454
122108,12456
122110,12911
127678,10140
104722,14819
127680,14820
103246,10594
105430,10519
105430,10593
110278,10495
110276,14455
110277,10701
110282,10496
110280,11376
114812,13107
121966,11178
128282,14432
132300,15020
124857,10174
104762,14520
125184,13928
125183,13927
129861,10031
129638,14642
110709,14907
110509,15242
131575,14908
110708,13346
134305,15316
126084,15101
125543,15102
126044,15103
126027,15099
126086,15100
110982,13721
110980,10687
114070,14489
110532,14692
127353,11656
133019,14260
110401,12084
109924,14529
117131,14528
109923,10871
116796,13446
100501,12230
124194,11607
119947,13534
108004,11269
110046,12867
101444,13395
108782,11410
132960,13086
112242,12275
103139,11799
120474,13256
132261,10801
120637,13234
110547,10149
121047,13294
110192,11638
132814,15083
130511,12613
112345,10983
130512,12614
109600,13728
132051,13727
124488,10856
132771,15075
132772,15076
107723,10092
109521,12479
107284,10093
103817,15426
115849,12505
107902,12073
114762,12335
105574,11325
108210,11310
116731,14288
105576,11805
115851,12506
108146,14890
128009,14889
105577,13329
127034,12072
108148,11299
116733,12127
114764,12336
116732,14287
103405,14836
103408,12402
105393,10779
105280,10780
100543,13038
100542,10102
105185,13037
130941,10441
124418,10440
106395,11115
106400,14936
106392,11125
106392,11124
106447,10880
106397,13853
106397,13854
111634,11860
120425,13855
121603,10588
114001,12439
118789,12440
107978,11262
112619,12024
108301,11327
113998,12437
127518,14279
127518,14278
114000,10879
110590,11705
121956,13422
107980,11263
113999,12438
121957,13423
103688,12049
122743,13578
120338,11007
109119,13945
125286,13949
109163,13214
102808,10463
102808,10462
102808,12744
112687,12903
125336,10048
120645,14224
125839,11544
121251,11873
125934,14026
126135,13948
119673,13096
125935,13947
121253,10175
119675,13095
112890,13239
125936,14025
108443,14328
104626,12571
131890,13374
106597,13763
103951,10848
103949,10847
132397,11999
102853,14112
122031,14999
102856,14116
102851,14113
120182,13955
102850,12398
120183,14150
102852,14114
121637,13804
102848,14115
121943,13617
131981,14972
121511,14441
124889,15001
120078,14020
128859,13040
123388,11183
103513,11806
110255,12541
116771,11618
105019,11575
128222,11337
128222,11335
128222,11333
128222,12430
128223,11338
128223,11336
128223,11334
128223,12431
131337,11341
131337,11339
131338,11342
131338,11340
126191,14063
109721,11041
120212,10620
131156,14847
109720,13365
129742,10375
113664,12796
120546,13223
122362,14027
121647,14246
121648,14247
121649,14248
108953,12172
113098,12174
113098,10844
116546,14893
113425,12121
107085,11120
107087,10018
128358,13463
102382,13809
102837,12545
128360,12791
132215,14994
135042,12511
111452,14617
105200,14618
116792,11057
116792,11056
100776,13010
100777,13717
125250,14336
102146,15268
127167,14756
127166,13039
105947,10357
116859,10359
127169,14813
123360,14616
127168,10358
111872,13606
109866,10356
117977,14615
124413,13784
116180,13785
131446,11377
102160,12046
105546,10902
105547,10903
105232,10906
105233,10907
105228,13325
105229,13326
125610,14159
101719,14158
111386,14157
111387,10249
111819,12253
114460,14943
130457,15336
131825,14947
118457,13014
113637,12596
122253,11295
129418,10657
132350,13466
129417,13182
119045,13465
117642,10572
107808,10573
122069,13440
113755,14445
113755,10255
113755,14442
113755,14501
117568,12442
103060,14533
127344,14257
127586,14299
129459,12381
124736,13723
133992,15271
133980,15270
135015,10524
123675,13664
129594,13122
135014,13663
109984,14597
128024,13624
109206,14857
110162,12020
128249,12019
110135,10868
104445,10717
126720,10421
133692,15226
133692,15227
133692,15146
126721,14256
119094,12524
112974,15207
133202,10536
101868,10272
101868,10271
108072,13301
117332,12734
117333,12735
117415,12750
117521,12749
109493,12948
128439,10876
115790,11321
100708,12851
124856,12782
131839,11619
132561,13680
105818,11864
111142,15054
111142,15053
122455,12233
110284,11637
125879,14017
109681,11542
115098,12370
115018,12385
126319,11517
104228,14559
103970,10225
135063,10224
122978,13596
123090,13594
135139,10004
122980,13595
104610,10899
122318,13479
126326,10711
130893,10710
111036,15003
111253,15004
118533,12163
129152,15119
129153,15120
108124,11288
108125,11289
129598,14598
129599,14599
125503,11234
111085,13956
127782,14327
118101,13741
116897,12660
109268,10619
129451,15047
121271,13321
103781,11296
116899,12661
124174,14530
100361,14600
133313,15173
124639,15172
124640,13808
102646,13953
100309,13230
133619,15218
101483,10212
113139,10047
117093,13692
110655,14228
110654,14227
129301,15216
117036,12609
129300,15215
129302,15217
109775,13442
101689,14502
124192,11983
101688,10240
129534,14590
106595,11032
131020,14829
131404,14881
105603,10893
105603,10891
105603,10892
119437,13062
113283,12112
128837,12030
128837,14474
115900,13858
134393,13328
131586,14817
128264,12372
112095,11349
110147,14411
110147,11624
110147,14412
125021,11352
108283,10218
115022,12374
101541,11623
115021,12373
125022,10387
123396,11594
126785,11592
126783,15287
123394,11593
115380,11158
127111,14311
116474,12281
128234,14189
127633,12107
116515,13451
116436,12486
132646,12198
119007,10371
132644,12159
102118,10341
102495,12197
104064,12998
104062,10658
105507,13742
104471,10720
113641,10417
113641,15051
113641,12164
124787,13888
108314,11078
108314,11077
101474,10209
109418,11498
103207,11117
113680,12169
109419,11499
103206,11116
113681,12170
107053,11118
127699,12829
126409,14086
125574,11762
129961,12351
113626,12943
101020,11446
110021,11167
110021,13358
110021,11168
110021,15125
130249,14708
125995,11443
125995,14034
126069,11442
108093,11285
120873,14728
113751,15212
120871,15211
108882,11065
133810,15243
123685,12987
134439,13991
118388,10457
117064,12695
123404,13629
118386,12922
111039,12729
121815,13401
127029,12986
102703,13407
121030,11343
117944,12849
129495,14586
129495,11379
112233,11968
112231,11967
127963,12730
117570,14804
117570,14803
121781,15389
121779,13392
130366,13917
134928,15390
106474,13017
103544,14584
127031,12848
121135,11022
121813,13400
104841,13918
130606,14766
129494,11466
101606,11079
100302,10054
102487,13344
111247,11038
130906,14811
113287,12114
130905,14810
130361,13706
120750,13253
130907,14724
130362,14725
120751,14808
120751,14809
131265,12287
104087,11778
122910,13576
124500,10392
124269,10393
122163,14853
122164,10316
126555,10460
117375,10459
131467,13436
130639,14673
131466,13435
131463,14886
131465,13963
117420,12950
129719,10569
114377,15434
114377,13467
113003,11926
114297,13203
116174,12559
116172,13296
115898,13123
123889,12977
120797,14080
102516,10419
102517,10420
129880,14647
129881,14648
119543,13078
107410,11175
114066,15144
108904,11422
114064,15143
100120,10030
115297,10713
101825,13055
104947,10807
104947,10809
104942,13258
104946,11462
104946,11461
104944,10808
119423,13120
110449,11679
110449,11680
106623,10694
126248,11019
131561,15415
116424,12590
116481,14789
120883,14207
107851,11239
114056,10821
119061,11195
126910,14887
126910,13677
102070,12093
102071,12092
104220,15072
113409,10715
125868,13168
121986,10737
121987,10738
104651,10881
104652,10882
113433,12125
113434,12126
120191,15425
120191,11736
125913,12702
120587,14818
124761,11039
104807,14824
104808,14825
130806,14356
103972,11744
130804,14355
114042,11029
123531,14368
119525,11635
133350,12926
120476,15305
110737,15304
125327,13354
122263,13306
104863,13926
104860,13454
125165,11993
130680,13805
116678,14710
106473,11484
115431,11485
106472,11483
120931,13268
120931,12223
126217,13982
120599,10330
120600,13315
120960,14690
110486,11684
110488,14568
100119,11148
133848,15257
127297,11028
107596,11896
114692,12324
121577,13774
125083,11897
133280,13911
133283,13910
133283,15244
133279,10251
110684,12901
103379,11777
125342,12319
127860,12510
120447,11440
125341,13291
111770,11823
103237,14850
105745,10913
113031,12086
104667,10748
103235,10516
105747,13830
132361,15007
120672,14805
129979,12065
107776,11219
109026,10504
113867,12209
131832,14953
127701,14607
100100,10027
127702,14608
128606,14210
100099,10857
107989,11266
107989,11265
120290,13179
131484,14932
119935,11890
126639,10929
124805,12051
107194,14741
109962,10930
124801,12050
109960,14742
124802,14744
131736,14740
133695,14743
123804,10854
134639,14550
117500,12758
117090,12697
133928,15358
111388,11834
107520,10079
130405,10918
122058,12461
107161,11133
119769,10757
129354,10795
124270,10257
132277,15147
127563,10796
120793,13257
120792,12457
115571,12995
105870,10289
105870,10287
105870,10288
105865,10284
105865,10285
105868,10286
103417,10290
129736,11229
130412,14544
129641,13714
129345,14565
129737,14537
129737,13715
129739,14213
129639,14755
131182,15222
104466,10296
104466,13783
131186,10295
103557,13265
117564,13266
117563,12879
119781,14760
128973,14500
123295,14726
121968,13424
111804,11390
131844,13425
108538,10751
112536,15057
112536,15056
111328,12981
129171,13762
128233,15394
134044,11141
132484,13944
132483,10385
119519,13943
119521,11815
106721,10384
112286,12669
108002,11003
108001,12668
109550,11519
119587,12293
132908,10148
132908,10147
124688,13813
127444,14799
127445,14776
101139,13383
123043,12347
108793,10171
115350,12199
115407,14765
115477,10480
115401,14330
115476,12263
115470,14106
115473,12569
115465,14360
115400,10517
115464,10474
121066,13295
107607,11206
116263,15108
101506,10213
125775,15279
133016,15109
129909,13098
106016,13207
126583,10563
105907,10938
106012,10937
105752,10923
106018,12021
105910,10936
107077,13749
114172,12132
130295,13725
130296,11021
109910,12472
131650,11589
131436,14884
126536,14097
119104,13584
122999,11502
119102,13013
126122,13590
126122,13591
102843,11503
108696,11392
120729,11501
131435,10677
103720,10614
103491,11024
103491,15159
102504,12835
129478,13669
129477,15417
126841,13339
102503,13668
103718,10613
129133,14574
126989,14575
129134,13449
129131,11430
129131,13450
126990,11431
116324,11891
100165,13271
118328,13814
110942,13547
110939,13846
110938,13845
110940,10406
110229,13848
110941,13847
110930,13843
110230,14687
110929,13842
110928,13841
110936,13844
102470,10407
129966,14658
111433,13041
108716,15253
126475,11760
110852,12355
109652,12354
134707,15254
134974,11759
124182,11437
105496,11837
117325,13444
133540,12626
115971,12497
125769,10452
125772,14627
125771,10454
125770,10453
130652,14775
129576,14403
130090,12013
107879,15282
113348,12153
131440,12232
124246,13657
127682,14332
107825,13349
125807,14632
102471,11037
124252,13914
120636,10547
130069,14415
115817,12755
126160,11132
121632,10173
132817,12079
132817,12078
132736,11973
132739,12563
132820,12658
131171,12564
127430,13585
119506,13068
112911,13722
100147,11173
100145,12612
111713,11878
113886,13857
114325,12265
104704,14675
115038,12378
115038,12243
112340,12244
105250,12395
112339,15297
127350,14259
126671,15382
126671,10424
112680,10317
118424,10194
123428,13913
127838,10986
127843,10987
122203,10739
123424,11323
127840,14508
123423,10152
107101,14840
121566,12208
116344,12582
115158,12642
101461,10206
101462,11228
114412,14989
116325,13114
101390,14913
124311,13112
103240,13113
129061,15255
111370,12167
101391,14912
109016,11441
110599,14143
115859,12509
134177,15325
134177,15326
134177,15302
106798,10108
106936,10651
106289,11291
106796,13818
106796,11249
106799,11066
106940,11292
106937,10201
106937,10109
121298,14050
132776,12980
125496,13970
127509,12698
132774,15078
132777,11883
100769,10129
111904,10128
107285,11150
107285,11152
107285,11151
123553,14506
126925,12855
126924,14711
105086,10833
129050,13244
121786,11023
103753,12900
108274,12549
135112,12550
104622,11604
103944,15317
108276,14008
131614,13683
100291,11605
124808,13457
116203,11089
116204,12565
131202,12643
102360,11047
111144,14238
111951,10982
114523,12291
105511,13980
105506,13675
105508,13979
105509,13981
116236,13674
109952,10866
112322,15067
101644,13488
102173,10865
132720,15068
110732,11717
111366,15344
104284,14523
122748,11880
108522,11367
133986,10858
108523,11368
115993,11803
121471,13348
106312,10994
106314,10995
121470,13347
128697,14464
106315,10049
124156,10541
112877,10123
110446,12231
128741,11493
101142,14459
125848,13093
100230,15267
100232,13092
113498,15106
116884,10544
116883,10543
116879,14357
116878,10545
126961,10916
114798,14185
105800,10915
104986,13709
104988,15396
109024,11227
110173,11631
112070,11938
121682,13379
121682,13378
124756,13829
124756,13828
106736,14061
104770,13460
133518,13459
106814,10956
106815,14966
133790,15241
131952,14777
124964,10973
109221,10974
122734,10972
112420,11997
123843,13797
130582,15087
127572,10961
118253,10960
114265,12117
133328,14283
131625,14282
104402,10370
104402,13428
128519,14505
128515,14504
124280,11862
105078,14015
105077,14016
127822,12968
127645,11904
102261,10200
110848,11307
111425,11905
124278,13761
102985,10629
115183,10017
109261,11480
124695,11127
127231,10864
123647,12672
132047,14976
132047,14975
114734,12047
107188,15188
114735,11872
114735,11871
114416,13644
124011,11111
126620,15234
110150,10360
105625,13609
105003,13929
120201,13681
133110,15130
129624,14603
129622,14602
133137,15129
133137,15134
133136,15131
133136,15137
118188,12882
133129,15132
133114,15139
133114,15136
133114,15140
133112,15135
133130,15133
133119,15138
120079,11470
131853,11942
124427,13259
100423,14539
129173,10622
100260,10002
100345,10062
100016,10061
101387,13689
121532,13361
123371,13622
121534,13359
121304,13362
107687,11184
128922,14485
128919,14487
107463,11185
122552,13523
128659,14484
128918,14486
122560,13522
104555,13475
104559,13474
102950,14922
127449,13105
128870,15238
102209,10364
126666,13600
126130,11582
118683,12350
118683,15237
123213,12349
131445,12011
104663,14965
121528,10596
103727,10324
119025,11634
119025,13002
134926,11998
100897,12010
108064,13806
104666,12966
134345,11365
108067,10325
134722,13411
123542,14284
120393,13198
114967,12399
120847,10851
120846,10849
120848,10850
111089,11786
111089,11787
121877,13413
121880,13317
114350,10222
114354,11855
133736,13304
114981,11919
133022,13431
117395,14152
114302,11579
126633,12507
133431,12196
133431,13128
117394,12508
103108,13352
103465,10557
117398,12328
122023,11384
107771,11447
122022,12490
121691,10075
101910,13430
103538,13351
109094,13350
117396,12748
114303,11448
121407,12359
121408,12360
121413,11971
121414,11972
113378,13811
113379,13812
116348,12584
125642,13513
105873,12694
111457,10979
111456,10978
120588,12220
129671,14614
129586,15190
120348,10159
113714,14873
113711,10160
113711,14264
111292,15002
113716,14262
111290,14067
117423,12751
104437,12410
104433,12409
118208,14676
127273,14244
123925,14458
118203,12411
100833,13525
100833,13672
100845,14040
100831,14872
100831,13671
100851,12392
100843,12390
100832,12391
100834,14041
115305,14253
120917,10381
120912,11290
127738,13307
114196,14296
132153,10817
115775,10818
115774,13118
123936,13695
123936,13696
121735,13390
121735,13389
125618,13064
108108,12713
102459,13885
116170,13495
106984,11101
106985,11107
106982,11100
106980,11106
106980,11109
106979,11108
106979,11086
106987,11087
106549,12269
106537,12271
106454,12270
106560,12168
134006,11765
101239,14417
126136,13127
125181,11767
125171,13552
125173,11753
134001,15421
133999,13126
105460,15419
125427,13553
125170,13554
125169,13713
134002,11702
125174,11755
125174,11754
134007,11766
103331,13124
134004,13125
125182,11752
103330,12475
133998,15420
125429,11768
104896,13975
119081,14077
130959,14272
104891,14126
101816,13908
101818,13909
116855,12768
116857,12480
124045,13007
106020,10307
104218,11828
104216,11827
111466,15236
109313,12380
123491,12379
127922,10232
131644,14920
134078,11690
133595,10667
110831,10666
110830,11964
109034,10763
134903,12726
117346,10681
132827,10081
110442,10033
112332,10032
132828,11146
122212,10034
110633,13320
116957,11302
106051,14911
135046,14816
135046,14815
131784,12586
100007,10000
116368,13703
131336,11191
116958,11332
135045,10001
112590,12017
102095,11906
102098,12018
107493,14625
102101,11138
129752,14626
116290,14661
116292,15327
107680,14130
107680,14129
107680,14131
107662,14139
107682,14128
107673,14132
129271,15121
102802,12120
129272,15122
129272,12462
129272,15123
107678,12118
126163,13372
107675,14140
107675,11309
102946,10478
107676,12973
107663,14136
107677,14134
107672,14137
107672,14138
126162,13371
107220,14552
107219,14551
107671,14133
107669,14141
107342,14135
115988,11535
115987,12485
118962,12993
107482,11187
134577,10302
127580,14362
127581,10477
127248,10476
117129,14639
117129,14640
130266,11909
130266,11914
102409,10394
102409,10395
102409,10396
117128,12707
117128,12708
117128,12706
108372,11908
108372,11907
108370,11912
108370,11911
134117,11913
134117,11910
127288,14251
127288,14249
127288,14250
121173,12685
114494,14018
114491,11375
117508,13166
114490,10168
133160,10758
114222,15258
114218,10187
108070,14082
117555,12770
131015,14022
131017,14023
131017,10548
126366,14083
113952,13716
113954,14545
113954,14546
113955,15308
122207,10219
111215,12705
126734,14043
134769,14038
124225,13249
108580,13874
104317,14577
110578,15174
110578,15175
104316,14941
104316,13100
122121,13101
122121,13102
103319,13220
117023,12027
116222,13221
113746,11378
110325,10377
132252,14995
132033,14753
119417,14927
132035,13076
112841,12058
125078,15089
124892,10297
124899,13869
104631,13730
115257,10097
104630,10298
119415,13056
115258,11686
115258,10704
104223,14926
130506,14754
100519,10740
127156,13916
115014,12369
108309,11328
100520,10741
125077,15088
117265,13075
120449,15375
133057,14358
120679,12776
100824,14145
118286,10692
105287,14055
133555,13190
133558,13189
129658,13426
133556,13405
119980,10855
123487,13640
126235,14072
120284,11153
119979,12148
130019,14671
110002,10130
110386,12539
134833,14720
117474,12649
114638,12318
117473,10078
117476,11040
134028,15276
113643,12161
131665,14697
134327,12600
121025,13300
111297,12054
125334,15093
125333,11468
121196,10242
125335,11580
121198,10243
121198,10244
104377,10759
135024,11326
126221,13199
129305,14483
129160,14570
109265,11488
109264,11481
129374,12467
129306,14558
129306,13691
129306,14536
118333,13642
119663,12214
101627,12915
101624,10227
101624,10226
113899,12215
113899,13641
119661,13091
108282,10040
128178,13489
124190,10682
122512,13514
112357,11989
112357,10951
112357,10950
128970,13520
134697,15369
101920,10214
119974,13132
105023,14928
115665,11000
131791,14232
133302,10999
112679,11495
121824,15266
121823,10309
118710,12960
120072,12992
120073,15025
100912,12991
109640,11304
126756,13154
131096,12578
112035,14557
130547,12189
130547,10611
130547,10888
126755,13263
131095,10940
131100,10939
117595,12367
117595,12366
117595,12368
126758,10612
126758,11188
126758,10019
124536,13518
109645,13807
126058,10889
131094,14849
117597,14312
126050,10621
117590,13517
131102,12190
129157,13581
131493,10736
135123,15191
112384,11990
110288,15240
117125,11746
131491,10735
107328,12887
131571,15096
104713,11231
111254,10221
110949,11816
123206,14388
133653,10566
111052,10831
111052,10830
111347,12746
111348,12747
111336,10133
111335,12304
114840,12376
101121,10167
108675,11387
106209,10971
118407,10304
118409,10305
118409,10306
131228,12249
131228,14695
114939,14694
121606,10145
131496,11859
131496,11858
131496,12667
125648,15055
128846,13269
128848,13410
134220,10966
103641,10597
123884,11552
100814,10581
107991,15155
133718,15156
109715,13288
125359,13287
114131,14345
133616,13393
127621,14304
132677,15060
112643,11213
122261,13621
110399,13468
111193,13394
128283,12656
128287,12657
130617,11084
130617,12655
130617,11083
117276,12723
117276,12724
118463,12929
106823,11070
100264,10482
106820,11071
106820,11075
106817,13175
106817,11073
108040,12463
111641,11863
130753,14790
106825,11072
106825,11074
118900,12566
109085,10230
109085,10229
101247,12594
101247,12595
118770,13792
118765,11180
118766,13794
107814,13793
107897,11251
107896,11250
130396,12331
130395,13631
102132,13974
113131,12096
131022,11062
121842,13406
121842,14718
119700,10088
125323,13951
125323,13952
114485,10991
106660,11042
118781,13652
127466,14273
120381,13196
108254,11320
132657,13146
119640,13090
100616,11678
124573,13802
120684,12282
120683,13651
114486,13954
120383,13197
102152,10348
102152,10349
101568,12333
126272,14076
110257,14838
128328,12908
114390,12184
131634,14109
129031,14509
112520,10314
112521,10315
109366,11465
109371,11933
109370,13773
107514,11555
107513,11426
133950,12976
111120,11425
116845,12727
130024,13163
130024,14672
130023,14376
118646,12952
120604,13229
110169,11630
112363,14377
103493,10559
103495,14513
122826,11811
108928,11428
103598,11810
106893,11085
108926,11427
123724,11809
103597,14514
101441,13505
125829,11954
112937,13044
134935,14309
113925,13045
122800,13560
132512,10636
121821,11198
113615,14268
112654,15288
132050,11199
121822,14651
121820,11197
125332,11562
116127,12551
122467,11369
115220,12408
107147,14229
107144,13765
107572,14944
130602,13880
113451,12130
114774,10318
130599,13879
130603,14149
127576,14298
127576,13448
127576,14297
129912,10984
125030,13898
105588,14945
122464,14612
122464,13506
122464,13507
122464,12866
122464,14323
109814,15220
107148,14230
133650,14814
133650,13897
115575,14324
108994,12451
108994,12458
106808,10872
106808,11067
108838,11412
131266,14861
103966,10624
103966,10625
118035,13309
126814,14161
121193,12773
124215,13746
129971,10479
129971,12266
121890,13414
114845,11098
102956,11097
121892,13415
111919,14051
104797,10782
121256,14664
118446,11436
130879,13864
130879,13863
131897,10070
104006,13790
111917,11920
109211,11867
119458,11921
109158,12288
117874,10327
127214,11463
114509,11797
105978,10326
117873,10328
109159,12289
101659,13919
131144,13625
104487,15061
110635,15062
105190,14963
124233,11695
120650,11836
125015,12560
120648,12561
107816,13611
117918,10292
134952,13141
134953,13140
102303,12222
129422,14576
102304,12221
112487,11565
124324,11568
124324,11567
126934,11566
112484,11564
110223,13567
131117,14843
110006,10800
108203,10405
131226,11953
101766,10254
101766,10253
115432,12434
129382,14902
107695,13558
107695,10299
107696,13598
103786,12422
119565,13931
129567,11818
100688,10117
100688,13634
116971,13314
116971,12680
104700,10925
111285,14780
130434,13796
100691,11518
132801,14779
126350,11944
126346,11156
126348,11316
126349,11157
106574,10745
113618,14835
116284,13210
113053,11617
113023,11666
113023,11833
113055,12982
103745,10728
103230,11962
103217,10515
103222,10464
103739,10514
103221,10616
114269,12257
102730,13521
104731,13708
118535,12941
123003,11093
102603,12939
107298,11155
124644,10098
100765,14919
100765,10127
100767,11408
133229,10761
123004,12904
121006,13278
121006,10096
102602,12940
100766,11407
100766,13016
127461,14363
103468,12105
103469,13222
106904,12140
128321,11714
110719,12139
116075,10273
113840,12207
117456,15397
119322,14767
125448,13964
132919,13052
109503,12493
109576,11516
106652,14746
106652,14747
100866,14745
104668,10895
125364,13957
119950,12082
109486,12099
109488,13873
113000,12083
109487,13946
119951,11512
119951,12081
107982,12722
101731,14294
118163,10110
108800,15349
134031,14184
124554,13799
124554,13798
129802,14635
129803,14636
129798,14633
129799,14634
